muB,pressure,epsilon,eos
1268.11623246493,0.0003894437256513026,0.0020613080841683363,v0.00d1.40
1269.8236472945891,0.0003927497645290583,0.0020704364929859725,v0.00d1.40
1271.5310621242484,0.00039605580340681354,0.002079564901803607,v0.00d1.40
1273.2384769539078,0.00039939321703406824,0.0020887601883767537,v0.00d1.40
1274.945891783567,0.00040274251042084165,0.00209798079759519,v0.00d1.40
1276.6533066132265,0.00040609180380761533,0.0021072014068136274,v0.00d1.40
1278.3607214428857,0.0004094502955911823,0.0021164416152304605,v0.00d1.40
1280.0681362725452,0.00041284312805611235,0.002125754993987976,v0.00d1.40
1281.7755511022044,0.000416235960521042,0.0021350683727454907,v0.00d1.40
1283.4829659318639,0.000419628792985972,0.002144381751503006,v0.00d1.40
1285.190380761523,0.00042305209919839666,0.002153760799599198,v0.00d1.40
1286.8977955911823,0.00042648864148296596,0.002163168370741483,v0.00d1.40
1288.6052104208418,0.00042992518376753537,0.002172575941883768,v0.00d1.40
1290.312625250501,0.0004333697813627255,0.002182000967935872,v0.00d1.40
1292.0200400801602,0.00043685031803607205,0.002191503869739479,v0.00d1.40
1293.7274549098197,0.00044033085470941886,0.002201006771543086,v0.00d1.40
1295.434869739479,0.0004438113913827658,0.0022105096733466938,v0.00d1.40
1297.1422845691382,0.0004473214941883768,0.0022200769238476955,v0.00d1.40
1298.8496993987974,0.0004508462244488976,0.00222967601002004,v0.00d1.40
1300.5571142284568,0.00045437095470941884,0.002239275096192385,v0.00d1.40
1302.2645290581163,0.000457902575951904,0.002248889304609219,v0.00d1.40
1303.9719438877755,0.00046147178436873747,0.0022585859979959923,v0.00d1.40
1305.679358717435,0.0004650409927855713,0.002268282691382766,v0.00d1.40
1307.3867735470942,0.0004686102012024048,0.002277979384769539,v0.00d1.40
1309.0941883767537,0.0004722080591182366,0.002287739176352706,v0.00d1.40
1310.801603206413,0.0004758219733466933,0.0022975343306613225,v0.00d1.40
1312.5090180360721,0.0004794358875751503,0.0023073294849699404,v0.00d1.40
1314.2164328657316,0.00048305549759519056,0.0023171372645290587,v0.00d1.40
1315.9238476953908,0.0004867143452905812,0.0023270320180360723,v0.00d1.40
1317.63126252505,0.0004903731929859718,0.002336926771543086,v0.00d1.40
1319.3386773547095,0.0004940320406813627,0.002346821525050101,v0.00d1.40
1321.0460921843687,0.0004977185923847697,0.00235677817234469,v0.00d1.40
1322.753507014028,0.0005014226581162325,0.0023667739478957918,v0.00d1.40
1324.4609218436872,0.0005051267238476952,0.0023767697234468935,v0.00d1.40
1326.1683366733466,0.0005088352729458918,0.0023867755150300605,v0.00d1.40
1327.875751503006,0.0005125848128256515,0.0023968728817635276,v0.00d1.40
1329.5831663326653,0.0005163343527054108,0.002406970248496994,v0.00d1.40
1331.2905811623245,0.0005200838925851701,0.0024170676152304605,v0.00d1.40
1332.997995991984,0.0005238601454909819,0.0024272253607214426,v0.00d1.40
1334.7054108216435,0.0005276553871743488,0.0024374260260521044,v0.00d1.40
1336.4128256513027,0.0005314506288577153,0.002447626691382765,v0.00d1.40
1338.120240480962,0.0005352491090180361,0.0024578346713426853,v0.00d1.40
1339.8276553106214,0.0005390903370741485,0.0024681392044088183,v0.00d1.40
1341.5350701402806,0.0005429315651302605,0.00247844373747495,v0.00d1.40
1343.2424849699398,0.0005467727931863727,0.002488748270541082,v0.00d1.40
1344.9498997995993,0.0005506397318637275,0.0024991115390781563,v0.00d1.40
1346.6573146292585,0.0005545271739478961,0.0025095216472945897,v0.00d1.40
